Location,Workforce,NPS® Breakdown,respid2,NPS_Code,NPSCommentCleaned,NPSCommentLemmatised,NPSCommentPolarity,NPSCommentSubjectivity,OverallCommentCleaned,OverallCommentLemmatised,OverallCommentPolarity,OverallCommentSubjectivity
802,Autotech,Passive,6927733,1,best buy part needed finish install special order amazon back weekend finish rear camera install live miles store,Best Buy did not have the part I needed to finish to install . I have to special order it on Amazon and come back (on the weekend) to finish the rear camera install . I live 70 miles from the store.,0.3733766233766233,0.3428571428571428,it is not truly geek squads fault best buy didnt have all of the parts to finish the job this is upsetting,It is not truly geek squads fault . Best buy didn't have all of the parts to finish the job . This is upsetting.,1.0,0.3
1055,Precinct,Passive,6927690,1,good explanations cost,Good explanations of service and cost.,0.7,0.6000000000000001,xyxyxz,xyxyxz,0.0,0.0
514,Precinct,Passive,6927668,1,rushed employee,I was rushed by the employee,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
547,Precinct,Passive,6927628,1,tech knowledgeable helpful limited much time give,The service tech are very knowledgeable and helpful but are limited as to how much time they can give to me.,0.1095238095238095,0.2142857142857142,the service tech showed me how to use my device but when tried to use it could not get it to run properly have to make return visit it could be that missed direction during the product demonstration,"The service tech showed me how to use my device, but when I tried to use it, I could not get it to run properly . I have to make a return visit . It could be that I missed a direction during the product demonstration.",0.0,0.1
135,Precinct,Passive,6927600,1,dropped laptop appeared short handed long line,"When I dropped my laptop off, they appeared to be short handed because of the long line.",-0.025,0.35,xyxyxz,xyxyxz,0.0,0.0
1424,Precinct,Passive,6927502,1,feel team could reminded customers cause bitlocker lockout work done device,I feel that the team could have reminded customers what can cause a Bitlocker lockout before having work done on the device.,0.0,0.0,my device was repaired swiftly but did get locked out of my device and had to reset my laptop feel that this could have been prevented if more information was provided prior to the service,My device was repaired swiftly but I did get locked out of my device and had to reset my laptop . I feel that this could have been prevented if more information was provided prior to the service.,0.25,0.25
816,Precinct,Passive,6927454,1,good work except emails transferred,Good work except that emails were not transferred,0.7,0.6000000000000001,xyxyxz,xyxyxz,0.0,0.0
1793,Precinct,Passive,6927411,1,didnt really fix problem,DIDN'T REALLY FIX OUR PROBLEM,0.2,0.2,none of our problems were fixed,None of our problems were fixed,0.1,0.2
435,Autotech,Passive,6927374,1,professional attitude,Professional attitude,0.1,0.1,the installer was excellent and honest but one of the parts does not work have to return next week,"The installer was excellent and honest, but one of the parts does not work . I have to return next week.",0.5333333333333333,0.6333333333333333
274,Precinct,Passive,6927373,1,pickup process bit overwhelming moved quickly everything spend days rooting inner workings computer understood immediately everything explaining would able retain every word left,"The ""pick-up"" process was a bit overwhelming . He moved quickly through everything as if I spend my days rooting through the inner workings of the computer and understood immediately everything he was explaining and would be able to retain every word once I left.",0.2666666666666666,0.4583333333333333,xyxyxz,xyxyxz,0.0,0.0
1052,Precinct,Passive,6927320,1,good wish direct way call,"Good service, wish there was a direct way to call them",0.3999999999999999,0.5,xyxyxz,xyxyxz,0.0,0.0
327,Precinct,Passive,6927281,1,elderly dad aware make appointment make two trips first time drove miles told help talked made appointment got right issue resolved quickly happy went thank helping,"My elderly Dad, wasn ’ t aware he had to make an appointment . So we had to make two trips . The first time he drove 15 miles there, he was told they couldn ’ t help him😱 . Then he talked to me . We made an appointment, he got right in & the issue was resolved VERY quickly . We were all happy with how that went . Thank you for helping him.",0.4038095238095238,0.5538095238095238,believe they wanted to transfer the information from our old ipad to the new one so we did it ourselves for my elderly dad would think they would be more understanding being my fad is in his late thank goodness my dad called my niece before paying she told him no we will do the transfer,"I couldn ’ t believe they wanted $100 to transfer the information from our old iPad to the new one . So we did it ourselves, for my elderly Dad . I would think they would be more understanding, being my Fad is in his late 80 ’ s . Thank goodness my Dad called my niece before paying $100 . She told him no, we will do the transfer.",0.109090909090909,0.4386363636363636
331,Autotech,Passive,6927242,1,matt linder excellent helpful professional sorted problems efficiently installation looked good worked well,"Matt Linder was excellent, helpful, professional, and sorted out problems efficiently . The installation looked good and worked well.",0.6,0.5666666666666668,xyxyxz,xyxyxz,0.0,0.0
1517,Precinct,Passive,6927215,1,thought would get help,Thought I would get more help,0.5,0.5,xyxyxz,xyxyxz,0.0,0.0
598,Precinct,Passive,6927114,1,thought took computer store person would explain operate features micro trend problem trying get toolbar situated said downloaded explanations nothing asked micro payguard app get feeling theyre familiar,Because I thought when I took computer to store the service person would explain how to operate the features of Micro Trend . He had a problem trying to get the toolbar situated . He said that he downloaded it . No explanations for me about nothing . I asked him about the Micro Payguard App . I get the feeling that they're not too familiar with it.,0.375,0.5,just told you from the beginning he said that he downloaded the micro toolbar for my computer and that was it ive been doing great deal of reading trying to understand this micro trend app,I just told you from the beginning . He said that he downloaded the Micro toolbar for my computer and that was it . I've been doing a great deal of reading trying to understand this Micro Trend app.,0.8,0.75
600,Precinct,Passive,6927108,1,helpful wis would helped set ipad fixed,Helpful but wis would have helped me set up the iPad had fixed,0.1,0.2,agent was helpful when first contact when picked up ipad just gave it to me realize it needed setting up anew could have helped me do that,Agent was helpful when First contact . When picked up iPad just gave it to me . I didn ’ t realize it needed setting up anew . Could have helped me do that,0.25,0.3333333333333333
763,Precinct,Passive,6926901,1,repair work done properly technically however counter staffs businesslike following manual handling flexible attitude appreciated,"A repair work was done properly (technically) however counter staff's service was very businesslike, just following a manual handling . More flexible attitude will be appreciated.",0.18,0.22,nothing particularly,Nothing particularly,0.1666666666666666,0.3333333333333333
